0.000000 ;-27.500000 ;-20.600000 ;
0.100000 ;-26.106222 ;-20.273032 ;
0.200000 ;-25.241524 ;-20.081649 ;
0.300000 ;-24.732397 ;-19.985904 ;
0.400000 ;-24.443797 ;-19.954044 ;
0.500000 ;-24.282315 ;-19.962925 ;
0.600000 ;-24.208752 ;-19.999811 ;
0.700000 ;-24.182979 ;-20.053212 ;
0.800000 ;-24.181474 ;-20.115551 ;
0.900000 ;-24.198181 ;-20.183403 ;
1.000000 ;-24.222946 ;-20.253068 ;
1.100000 ;-24.245193 ;-20.321134 ;
1.200000 ;-24.266676 ;-20.387166 ;
1.300000 ;-24.288376 ;-20.450932 ;
1.400000 ;-24.308434 ;-20.511643 ;
1.500000 ;-24.323080 ;-20.568147 ;
1.600000 ;-24.333785 ;-20.620654 ;
1.700000 ;-24.342722 ;-20.669821 ;
1.800000 ;-24.350755 ;-20.715964 ;
1.900000 ;-24.357681 ;-20.759090 ;
2.000000 ;-24.362234 ;-20.798894 ;
2.100000 ;-24.363613 ;-20.835207 ;
2.200000 ;-24.363545 ;-20.868669 ;
2.300000 ;-24.362934 ;-20.899719 ;
2.400000 ;-24.362316 ;-20.928671 ;
2.500000 ;-24.361866 ;-20.955718 ;
2.600000 ;-24.361399 ;-20.980927 ;
2.700000 ;-24.360371 ;-21.004245 ;
2.800000 ;-24.357879 ;-21.025501 ;
2.900000 ;-24.353465 ;-21.045165 ;
3.000000 ;-24.348158 ;-21.063558 ;
3.100000 ;-24.342923 ;-21.080588 ;
3.200000 ;-24.338447 ;-21.096216 ;
3.300000 ;-24.335132 ;-21.110464 ;
3.400000 ;-24.333104 ;-21.123411 ;
3.500000 ;-24.332202 ;-21.135193 ;
3.600000 ;-24.331987 ;-21.146006 ;
3.700000 ;-24.331739 ;-21.156100 ;
3.800000 ;-24.330456 ;-21.165786 ;
3.900000 ;-24.326946 ;-21.175424 ;
4.000000 ;-24.323178 ;-21.184820 ;
4.100000 ;-24.319462 ;-21.193195 ;
4.200000 ;-24.315144 ;-21.200294 ;
4.300000 ;-24.310544 ;-21.206447 ;
4.400000 ;-24.306941 ;-21.212553 ;
4.500000 ;-24.304367 ;-21.218714 ;
4.600000 ;-24.301765 ;-21.224358 ;
4.700000 ;-24.298955 ;-21.229432 ;
4.800000 ;-24.296035 ;-21.234029 ;
4.900000 ;-24.293379 ;-21.238390 ;
5.000000 ;-24.291309 ;-21.242717 ;
5.100000 ;-24.289427 ;-21.246823 ;
5.200000 ;-24.287370 ;-21.250547 ;
5.300000 ;-24.284974 ;-21.253829 ;
5.400000 ;-24.282276 ;-21.256704 ;
5.500000 ;-24.279507 ;-21.259310 ;
5.600000 ;-24.277102 ;-21.261882 ;
5.700000 ;-24.276076 ;-21.264918 ;
5.800000 ;-24.277372 ;-21.268830 ;
5.900000 ;-24.278831 ;-21.272645 ;
6.000000 ;-24.278776 ;-21.275609 ;
6.100000 ;-24.276337 ;-21.277339 ;
6.200000 ;-24.271455 ;-21.277818 ;
6.300000 ;-24.264878 ;-21.277397 ;
6.400000 ;-24.258163 ;-21.276792 ;
6.500000 ;-24.253679 ;-21.277088 ;
6.600000 ;-24.254289 ;-21.279595 ;
6.700000 ;-24.256811 ;-21.282866 ;
6.800000 ;-24.257758 ;-21.285341 ;
6.900000 ;-24.256383 ;-21.286693 ;
7.000000 ;-24.253524 ;-21.287305 ;
7.100000 ;-24.251608 ;-21.288261 ;
7.200000 ;-24.251552 ;-21.289975 ;
7.300000 ;-24.251219 ;-21.291501 ;
7.400000 ;-24.250246 ;-21.292682 ;
7.500000 ;-24.248734 ;-21.293567 ;
7.600000 ;-24.247244 ;-21.294409 ;
7.700000 ;-24.246574 ;-21.295565 ;
7.800000 ;-24.246314 ;-21.296855 ;
7.900000 ;-24.245830 ;-21.298003 ;
8.000000 ;-24.244803 ;-21.298868 ;
8.100000 ;-24.243211 ;-21.299445 ;
8.200000 ;-24.241331 ;-21.299856 ;
8.300000 ;-24.239738 ;-21.300360 ;
8.400000 ;-24.239446 ;-21.301406 ;
8.500000 ;-24.241356 ;-21.303391 ;
8.600000 ;-24.243511 ;-21.305454 ;
8.700000 ;-24.244274 ;-21.306875 ;
8.800000 ;-24.242816 ;-21.307289 ;
8.900000 ;-24.239119 ;-21.306690 ;
9.000000 ;-24.233978 ;-21.305430 ;
9.100000 ;-24.228995 ;-21.304216 ;
9.200000 ;-24.226587 ;-21.304115 ;
9.300000 ;-24.228257 ;-21.305790 ;
9.400000 ;-24.229407 ;-21.307215 ;
9.500000 ;-24.229795 ;-21.308283 ;
9.600000 ;-24.229837 ;-21.309179 ;
9.700000 ;-24.229621 ;-21.309943 ;
9.800000 ;-24.229248 ;-21.310618 ;
9.900000 ;-24.225918 ;-21.362031 ;
10.000000 ;-24.161690 ;-21.658811 ;
10.100000 ;-23.982473 ;-22.051464 ;
10.200000 ;-23.687107 ;-22.448818 ;
10.300000 ;-23.297621 ;-22.818127 ;
10.400000 ;-22.845182 ;-23.149890 ;
10.500000 ;-22.360295 ;-23.443233 ;
10.600000 ;-21.868223 ;-23.700361 ;
10.700000 ;-21.388258 ;-23.924613 ;
10.800000 ;-20.933152 ;-24.119511 ;
10.900000 ;-20.511367 ;-24.288516 ;
11.000000 ;-20.125673 ;-24.434735 ;
11.100000 ;-19.777233 ;-24.561078 ;
11.200000 ;-19.467556 ;-24.670269 ;
11.300000 ;-19.191571 ;-24.764430 ;
11.400000 ;-18.941403 ;-24.845341 ;
