-27.500000 ;-20.600000 ;
-27.182977 ;-20.152431 ;
-27.014109 ;-19.749678 ;
-26.936078 ;-19.385996 ;
-26.885573 ;-19.055023 ;
-26.863459 ;-18.755246 ;
-26.854284 ;-18.483736 ;
-26.853454 ;-18.238288 ;
-26.864143 ;-18.017215 ;
-26.877551 ;-17.818027 ;
-26.887751 ;-17.638510 ;
-26.904874 ;-17.477605 ;
-26.930609 ;-17.333779 ;
-26.955202 ;-17.204830 ;
-26.957148 ;-17.087848 ;
-26.958248 ;-16.983037 ;
-26.989214 ;-16.891340 ;
-27.042746 ;-16.811136 ;
-27.073259 ;-16.738219 ;
-27.065929 ;-16.670647 ;
-27.079023 ;-16.611678 ;
-27.101016 ;-16.559753 ;
-27.108087 ;-16.512531 ;
-27.120528 ;-16.470822 ;
-27.135029 ;-16.433846 ;
-27.142348 ;-16.400470 ;
-27.151483 ;-16.370879 ;
-27.165772 ;-16.344910 ;
-27.178196 ;-16.321722 ;
-27.173708 ;-16.299958 ;
-27.170676 ;-16.280604 ;
-27.187769 ;-16.264695 ;
-27.218208 ;-16.251537 ;
-27.229852 ;-16.238715 ;
-27.217943 ;-16.225720 ;
-27.222774 ;-16.215165 ;
-27.236758 ;-16.206385 ;
-27.234542 ;-16.197513 ;
-27.236847 ;-16.189856 ;
-27.244848 ;-16.183396 ;
-27.245344 ;-16.177136 ;
-27.244345 ;-16.171410 ;
-27.250799 ;-16.166760 ;
-27.260351 ;-16.162825 ;
-27.255710 ;-16.158364 ;
-27.242408 ;-16.153707 ;
-27.248176 ;-16.150709 ;
-27.273229 ;-16.149346 ;
-27.287826 ;-16.147546 ;
-27.271543 ;-16.143880 ;
-27.269335 ;-16.141399 ;
-27.281503 ;-16.140100 ;
-27.277779 ;-16.137889 ;
-27.275340 ;-16.135923 ;
-27.280787 ;-16.134637 ;
-27.281049 ;-16.133121 ;
-27.276580 ;-16.131395 ;
-27.279394 ;-16.130267 ;
-27.287693 ;-16.129605 ;
-27.285406 ;-16.128300 ;
-27.270282 ;-16.126190 ;
-27.270906 ;-16.125224 ;
-27.291764 ;-16.125700 ;
-27.307721 ;-16.125896 ;
-27.292103 ;-16.123981 ;
-27.286747 ;-16.122813 ;
-27.298055 ;-16.122826 ;
-27.295817 ;-16.121949 ;
-27.290943 ;-16.120927 ;
-27.295163 ;-16.120557 ;
-27.297145 ;-16.120064 ;
-27.291088 ;-16.119048 ;
-27.291481 ;-16.118497 ;
-27.299466 ;-16.118489 ;
-27.300605 ;-16.118034 ;
-27.285137 ;-16.116465 ;
-27.281656 ;-16.115734 ;
-27.299439 ;-16.116474 ;
-27.317451 ;-16.117247 ;
-27.295279 ;-16.115288 ;
-27.271769 ;-16.113254 ;
-27.292330 ;-16.114248 ;
-27.330036 ;-16.116428 ;
-27.311866 ;-16.114799 ;
-27.294401 ;-16.113230 ;
-27.309597 ;-16.113908 ;
-27.313883 ;-16.113851 ;
-27.303511 ;-16.112802 ;
-27.305960 ;-16.112639 ;
-27.308785 ;-16.112513 ;
-27.303139 ;-16.111817 ;
-27.303579 ;-16.111547 ;
-27.309355 ;-16.111650 ;
-27.306106 ;-16.111145 ;
-27.297584 ;-16.110288 ;
-27.300524 ;-16.110223 ;
-27.313447 ;-16.110848 ;
-27.316120 ;-16.110780 ;
-27.311718 ;-16.110237 ;
-27.331486 ;-16.118601 ;
-27.313042 ;-16.129175 ;
-27.343702 ;-16.183426 ;
-27.339938 ;-16.239796 ;
-27.298877 ;-16.286517 ;
-27.224969 ;-16.317666 ;
-27.123248 ;-16.329934 ;
-27.004770 ;-16.322625 ;
-26.867843 ;-16.296786 ;
-26.710586 ;-16.253925 ;
-26.544024 ;-16.196067 ;
-26.390707 ;-16.125908 ;
-26.242033 ;-16.045332 ;
-26.070883 ;-15.954835 ;
-25.883933 ;-15.856654 ;
-25.722940 ;-15.754904 ;
-25.597120 ;-15.651654 ;
-25.446936 ;-15.544801 ;
-25.269991 ;-15.435424 ;
-25.128670 ;-15.328239 ;
-25.013422 ;-15.223539 ;
-24.879891 ;-15.119497 ;
-24.748161 ;-15.017870 ;
-24.640091 ;-14.920374 ;
-24.529028 ;-14.825873 ;
-24.417659 ;-14.734799 ;
-24.321095 ;-14.648174 ;
-24.227701 ;-14.565484 ;
-24.131758 ;-14.486485 ;
-24.041617 ;-14.411641 ;
-23.969031 ;-14.341535 ;
-23.895846 ;-14.275160 ;
-23.811893 ;-14.211911 ;
-23.728139 ;-14.152243 ;
-23.673901 ;-14.097513 ;
-23.632848 ;-14.046745 ;
-23.562695 ;-13.997723 ;
-23.472177 ;-13.950735 ;
-23.420091 ;-13.908510 ;
-23.394448 ;-13.870295 ;
-23.338822 ;-13.833219 ;
-23.271867 ;-13.798041 ;
-23.240558 ;-13.766872 ;
-23.202944 ;-13.737563 ;
-23.157019 ;-13.709892 ;
-23.123687 ;-13.684722 ;
-23.090396 ;-13.661341 ;
-23.052514 ;-13.639417 ;
-23.020408 ;-13.619327 ;
-22.995918 ;-13.601050 ;
-22.966148 ;-13.583895 ;
-22.930648 ;-13.567749 ;
-22.903214 ;-13.553162 ;
-22.895631 ;-13.540587 ;
