0.000000 ;-27.500000 ;-20.600000 ;
0.100000 ;-29.482382 ;-20.303701 ;
0.200000 ;-30.831581 ;-20.093779 ;
0.300000 ;-31.808902 ;-19.958538 ;
0.400000 ;-32.564564 ;-19.884623 ;
0.500000 ;-33.159280 ;-19.856711 ;
0.600000 ;-33.642569 ;-19.863417 ;
0.700000 ;-34.029820 ;-19.894175 ;
0.800000 ;-34.353195 ;-19.942446 ;
0.900000 ;-34.620231 ;-20.002039 ;
1.000000 ;-34.835914 ;-20.068407 ;
1.100000 ;-35.016651 ;-20.138761 ;
1.200000 ;-35.177863 ;-20.211210 ;
1.300000 ;-35.308597 ;-20.282955 ;
1.400000 ;-35.405990 ;-20.352295 ;
1.500000 ;-35.483173 ;-20.419120 ;
1.600000 ;-35.565625 ;-20.484660 ;
1.700000 ;-35.641776 ;-20.547376 ;
1.800000 ;-35.690095 ;-20.604775 ;
1.900000 ;-35.723234 ;-20.657916 ;
2.000000 ;-35.773429 ;-20.709993 ;
2.100000 ;-35.816341 ;-20.758431 ;
2.200000 ;-35.836054 ;-20.801582 ;
2.300000 ;-35.851662 ;-20.841518 ;
2.400000 ;-35.889380 ;-20.881105 ;
2.500000 ;-35.915697 ;-20.916902 ;
2.600000 ;-35.917644 ;-20.947652 ;
2.700000 ;-35.920855 ;-20.976227 ;
2.800000 ;-35.954891 ;-21.005931 ;
2.900000 ;-35.975060 ;-21.032110 ;
3.000000 ;-35.965344 ;-21.053176 ;
3.100000 ;-35.960853 ;-21.073038 ;
3.200000 ;-35.992427 ;-21.095144 ;
3.300000 ;-36.005880 ;-21.113775 ;
3.400000 ;-35.991454 ;-21.127988 ;
3.500000 ;-35.994452 ;-21.142784 ;
3.600000 ;-36.018007 ;-21.158605 ;
3.700000 ;-36.020333 ;-21.171024 ;
3.800000 ;-36.009219 ;-21.180972 ;
3.900000 ;-36.022955 ;-21.192678 ;
4.000000 ;-36.035967 ;-21.203448 ;
4.100000 ;-36.030351 ;-21.211410 ;
4.200000 ;-36.025171 ;-21.218697 ;
4.300000 ;-36.042464 ;-21.227762 ;
4.400000 ;-36.049922 ;-21.235154 ;
4.500000 ;-36.038547 ;-21.239945 ;
4.600000 ;-36.033901 ;-21.244960 ;
4.700000 ;-36.055843 ;-21.252403 ;
4.800000 ;-36.062981 ;-21.257814 ;
4.900000 ;-36.044758 ;-21.260081 ;
5.000000 ;-36.035804 ;-21.263003 ;
5.100000 ;-36.061862 ;-21.269414 ;
5.200000 ;-36.069169 ;-21.273493 ;
5.300000 ;-36.047054 ;-21.274106 ;
5.400000 ;-36.042088 ;-21.276342 ;
5.500000 ;-36.064916 ;-21.281384 ;
5.600000 ;-36.065216 ;-21.283774 ;
5.700000 ;-36.047307 ;-21.284000 ;
5.800000 ;-36.056221 ;-21.286983 ;
5.900000 ;-36.068422 ;-21.290175 ;
6.000000 ;-36.061011 ;-21.291096 ;
6.100000 ;-36.052991 ;-21.291829 ;
6.200000 ;-36.066984 ;-21.294851 ;
6.300000 ;-36.071520 ;-21.296742 ;
6.400000 ;-36.059719 ;-21.296763 ;
6.500000 ;-36.056897 ;-21.297682 ;
6.600000 ;-36.074653 ;-21.300771 ;
6.700000 ;-36.077060 ;-21.302121 ;
6.800000 ;-36.059037 ;-21.301186 ;
6.900000 ;-36.053888 ;-21.301600 ;
7.000000 ;-36.078275 ;-21.305187 ;
7.100000 ;-36.082242 ;-21.306505 ;
7.200000 ;-36.057756 ;-21.304685 ;
7.300000 ;-36.050828 ;-21.304743 ;
7.400000 ;-36.075987 ;-21.308268 ;
7.500000 ;-36.077001 ;-21.309134 ;
7.600000 ;-36.054212 ;-21.307381 ;
7.700000 ;-36.059510 ;-21.308667 ;
7.800000 ;-36.074745 ;-21.311016 ;
7.900000 ;-36.067762 ;-21.310926 ;
8.000000 ;-36.056543 ;-21.310357 ;
8.100000 ;-36.069646 ;-21.312427 ;
8.200000 ;-36.074218 ;-21.313553 ;
8.300000 ;-36.063125 ;-21.312960 ;
8.400000 ;-36.061622 ;-21.313402 ;
8.500000 ;-36.076131 ;-21.315581 ;
8.600000 ;-36.076025 ;-21.316157 ;
8.700000 ;-36.060265 ;-21.315019 ;
8.800000 ;-36.060138 ;-21.315578 ;
8.900000 ;-36.081483 ;-21.318474 ;
