0.000000 ;-27.500000 ;-20.600000 ;
0.100000 ;-27.520605 ;-20.616506 ;
0.200000 ;-27.535053 ;-20.628765 ;
0.300000 ;-27.534799 ;-20.636689 ;
0.400000 ;-27.522402 ;-20.641089 ;
0.500000 ;-27.527013 ;-20.645089 ;
0.600000 ;-27.529632 ;-20.647366 ;
0.700000 ;-27.520905 ;-20.647399 ;
0.800000 ;-27.517426 ;-20.646966 ;
0.900000 ;-27.525389 ;-20.646855 ;
1.000000 ;-27.523180 ;-20.645276 ;
1.100000 ;-27.510375 ;-20.642333 ;
1.200000 ;-27.510480 ;-20.640278 ;
1.300000 ;-27.526711 ;-20.639497 ;
1.400000 ;-27.524035 ;-20.636883 ;
1.500000 ;-27.501666 ;-20.632422 ;
1.600000 ;-27.498884 ;-20.629718 ;
1.700000 ;-27.523135 ;-20.629477 ;
1.800000 ;-27.520701 ;-20.626866 ;
1.900000 ;-27.493910 ;-20.622113 ;
2.000000 ;-27.499680 ;-20.620380 ;
2.100000 ;-27.514839 ;-20.619580 ;
2.200000 ;-27.505797 ;-20.616684 ;
2.300000 ;-27.498906 ;-20.614076 ;
2.400000 ;-27.509813 ;-20.613173 ;
2.500000 ;-27.509237 ;-20.611328 ;
2.600000 ;-27.502177 ;-20.608991 ;
2.700000 ;-27.509357 ;-20.608034 ;
2.800000 ;-27.513433 ;-20.606887 ;
2.900000 ;-27.506641 ;-20.604844 ;
3.000000 ;-27.503495 ;-20.603213 ;
3.100000 ;-27.516835 ;-20.603152 ;
3.200000 ;-27.520142 ;-20.602260 ;
3.300000 ;-27.506044 ;-20.599868 ;
3.400000 ;-27.497672 ;-20.598060 ;
3.500000 ;-27.520637 ;-20.599147 ;
3.600000 ;-27.529290 ;-20.599003 ;
3.700000 ;-27.506009 ;-20.596033 ;
3.800000 ;-27.490699 ;-20.593836 ;
3.900000 ;-27.516098 ;-20.595364 ;
4.000000 ;-27.520538 ;-20.595048 ;
4.100000 ;-27.499788 ;-20.592503 ;
4.200000 ;-27.505432 ;-20.592382 ;
4.300000 ;-27.516050 ;-20.592749 ;
4.400000 ;-27.509624 ;-20.591613 ;
4.500000 ;-27.508560 ;-20.590996 ;
4.600000 ;-27.516691 ;-20.591241 ;
4.700000 ;-27.515009 ;-20.590629 ;
4.800000 ;-27.509118 ;-20.589666 ;
4.900000 ;-27.517158 ;-20.589986 ;
5.000000 ;-27.523013 ;-20.590134 ;
5.100000 ;-27.515519 ;-20.589099 ;
5.200000 ;-27.506888 ;-20.587984 ;
5.300000 ;-27.522392 ;-20.589067 ;
5.400000 ;-27.534918 ;-20.589900 ;
5.500000 ;-27.520356 ;-20.588306 ;
5.600000 ;-27.498186 ;-20.586041 ;
5.700000 ;-27.516598 ;-20.587455 ;
5.800000 ;-27.536164 ;-20.588987 ;
5.900000 ;-27.518184 ;-20.587145 ;
6.000000 ;-27.497217 ;-20.585046 ;
6.100000 ;-27.517987 ;-20.586725 ;
6.200000 ;-27.522712 ;-20.586966 ;
6.300000 ;-27.509689 ;-20.585617 ;
6.400000 ;-27.516729 ;-20.586088 ;
6.500000 ;-27.522404 ;-20.586444 ;
6.600000 ;-27.516793 ;-20.585790 ;
6.700000 ;-27.518041 ;-20.585763 ;
6.800000 ;-27.525322 ;-20.586289 ;
6.900000 ;-27.523030 ;-20.585957 ;
7.000000 ;-27.515557 ;-20.585164 ;
7.100000 ;-27.523412 ;-20.585762 ;
7.200000 ;-27.535048 ;-20.586707 ;
7.300000 ;-27.528240 ;-20.585992 ;
7.400000 ;-27.510647 ;-20.584310 ;
7.500000 ;-27.518451 ;-20.584924 ;
7.600000 ;-27.543950 ;-20.587141 ;
7.700000 ;-27.536752 ;-20.586413 ;
7.800000 ;-27.504574 ;-20.583434 ;
7.900000 ;-27.511285 ;-20.583968 ;
8.000000 ;-27.534117 ;-20.585961 ;
8.100000 ;-27.523815 ;-20.584968 ;
8.200000 ;-27.509189 ;-20.583589 ;
8.300000 ;-27.523998 ;-20.584868 ;
8.400000 ;-27.525643 ;-20.584963 ;
8.500000 ;-27.518495 ;-20.584266 ;
8.600000 ;-27.525574 ;-20.584857 ;
8.700000 ;-27.528486 ;-20.585075 ;
8.800000 ;-27.522823 ;-20.584520 ;
8.900000 ;-27.524129 ;-20.584598 ;
9.000000 ;-27.533556 ;-20.585411 ;
9.100000 ;-27.532122 ;-20.585247 ;
9.200000 ;-27.520737 ;-20.584186 ;
9.300000 ;-27.522380 ;-20.584303 ;
9.400000 ;-27.544255 ;-20.586249 ;
9.500000 ;-27.544958 ;-20.586286 ;
9.600000 ;-27.518970 ;-20.583917 ;
9.700000 ;-27.507872 ;-20.582893 ;
9.800000 ;-27.519791 ;-20.583947 ;
9.900000 ;-27.540713 ;-20.591589 ;
10.000000 ;-27.550129 ;-20.612453 ;
10.100000 ;-27.574817 ;-20.657896 ;
10.200000 ;-27.567139 ;-20.702948 ;
10.300000 ;-27.529631 ;-20.739573 ;
10.400000 ;-27.466244 ;-20.762972 ;
10.500000 ;-27.380045 ;-20.770187 ;
10.600000 ;-27.278053 ;-20.761329 ;
