-27.500000 ;-20.600000 ;
-26.053724 ;-22.495229 ;
-25.149654 ;-24.167475 ;
-24.596029 ;-25.647660 ;
-24.245679 ;-26.962777 ;
-24.020083 ;-28.136421 ;
-23.878055 ;-29.188796 ;
-23.780437 ;-30.137216 ;
-23.714504 ;-30.996061 ;
-23.670765 ;-31.777501 ;
-23.636632 ;-32.492186 ;
-23.608869 ;-33.148897 ;
-23.587344 ;-33.754519 ;
-23.570315 ;-34.315272 ;
-23.554934 ;-34.836824 ;
-23.540950 ;-35.324212 ;
-23.528481 ;-35.780574 ;
-23.516741 ;-36.208558 ;
-23.505427 ;-36.610829 ;
-23.494721 ;-36.990069 ;
-23.485288 ;-37.348977 ;
-23.478888 ;-37.690214 ;
-23.475599 ;-38.015057 ;
-23.472998 ;-38.323929 ;
-23.469419 ;-38.617404 ;
-23.464006 ;-38.896213 ;
-23.456710 ;-39.161248 ;
-23.448293 ;-39.413558 ;
-23.440324 ;-39.654352 ;
-23.435180 ;-39.884997 ;
-23.436001 ;-40.107009 ;
-23.440106 ;-40.320352 ;
-23.444266 ;-40.524747 ;
-23.448714 ;-40.720717 ;
-23.453638 ;-40.908709 ;
-23.459186 ;-41.089086 ;
-23.465462 ;-41.262134 ;
-23.472183 ;-41.428153 ;
-23.479591 ;-41.587573 ;
-23.488466 ;-41.740751 ;
-23.499035 ;-41.887984 ;
-23.510974 ;-42.029514 ;
-23.523400 ;-42.165530 ;
-23.535029 ;-42.296189 ;
-23.546457 ;-42.421772 ;
-23.559355 ;-42.542582 ;
-23.574616 ;-42.658866 ;
-23.592324 ;-42.770824 ;
-23.611753 ;-42.878599 ;
-23.631363 ;-42.982289 ;
-23.648790 ;-43.081934 ;
-23.663193 ;-43.177650 ;
-23.678131 ;-43.269779 ;
-23.696323 ;-43.358612 ;
-23.718924 ;-43.444351 ;
-23.745518 ;-43.527105 ;
-23.774121 ;-43.606895 ;
-23.801182 ;-43.683648 ;
-23.821961 ;-43.757222 ;
-23.838396 ;-43.827819 ;
-23.856582 ;-43.895905 ;
-23.879864 ;-43.961783 ;
-23.908894 ;-44.025590 ;
-23.941628 ;-44.087297 ;
-23.973324 ;-44.146706 ;
-23.997479 ;-44.203508 ;
-24.018812 ;-44.258078 ;
-24.042356 ;-44.310806 ;
-24.069463 ;-44.361853 ;
-24.099414 ;-44.411247 ;
